2156,518,2231,518,2231,987,2156,987
633,882,705,880,714,1211,642,1213
369,916,449,919,438,1177,359,1174
456,950,525,950,525,1093,456,1093
456,1081,531,1081,531,1306,456,1306
550,1137,625,1137,625,1318,550,1318
358,1432,442,1427,457,1723,373,1728
456,1431,537,1431,537,1712,456,1712
556,1431,612,1431,612,1500,556,1500
643,1431,725,1431,725,1625,643,1625
731,1431,812,1431,812,1556,731,1556
831,1431,906,1431,906,1612,831,1612
925,1431,993,1431,993,1493,925,1493
272,1438,344,1435,354,1718,282,1720
556,1487,637,1487,637,1718,556,1718
737,1537,812,1537,812,1625,737,1625
925,1643,993,1643,993,1831,925,1831
918,1931,1012,1931,1012,2018,918,2018
1012,1931,1100,1931,1100,2012,1012,2012
1100,1931,1187,1931,1187,2018,1100,2018
368,1937,462,1937,462,2025,368,2025
637,1937,731,1937,731,2025,637,2025
731,1937,818,1937,818,2025,731,2025
825,1937,912,1937,912,2018,825,2018
456,1943,537,1943,537,2018,456,2018
550,1943,631,1943,631,2031,550,2031
1025,2000,1100,2000,1100,2075,1025,2075
825,2006,918,2006,918,2150,825,2150
468,2012,531,2012,531,2093,468,2093
656,2012,737,2012,737,2100,656,2100
743,2012,812,2012,812,2087,743,2087
925,2012,1006,2012,1006,2075,925,2075
1106,2012,1200,2012,1200,2143,1106,2143
556,2018,637,2018,637,2168,556,2168
375,2031,456,2031,456,2162,375,2162
1025,2062,1118,2062,1118,2143,1025,2143
918,2068,1018,2068,1018,2143,918,2143
662,2081,725,2081,725,2162,662,2162
743,2081,825,2081,825,2162,743,2162
