1318,1425,1425,1425,1425,1531,1318,1531
1400,1431,1518,1431,1518,1537,1400,1537
1493,1431,1643,1431,1643,1543,1493,1543
831,1625,912,1625,912,1712,831,1712
1312,1631,1393,1631,1393,1687,1312,1687
1231,1687,1287,1687,1287,1756,1231,1756
837,1706,925,1706,925,2256,837,2256
1237,1762,1293,1762,1293,1906,1237,1906
1237,1906,1293,1906,1293,1975,1237,1975
1243,1981,1293,1981,1293,2050,1243,2050
1250,2062,1293,2062,1293,2125,1250,2125
843,2237,925,2237,925,2337,843,2337
1317,2294,1581,2283,1583,2340,1319,2351
