1881,1150,1962,1150,1962,1237,1881,1237
1475,1200,1587,1200,1587,1293,1475,1293
1606,1212,1725,1212,1725,1300,1606,1300
1737,1206,1837,1206,1837,1312,1737,1312
1875,1231,1968,1231,1968,1812,1875,1812
1481,1300,1575,1300,1575,1400,1481,1400
1743,1300,1837,1300,1837,1487,1743,1487
1612,1306,1706,1306,1706,1400,1612,1400
1487,1381,1575,1381,1575,1487,1487,1487
1612,1386,1713,1387,1706,2456,1604,2456
1481,1468,1581,1468,1581,1737,1481,1737
1737,1468,1837,1468,1837,2056,1737,2056
1481,1718,1581,1718,1581,2400,1481,2400
1876,1789,1968,1795,1955,1967,1864,1961
1868,1950,1950,1950,1950,2131,1868,2131
1737,2043,1831,2043,1831,2462,1737,2462
1862,2112,1956,2112,1956,2368,1862,2368
1868,2350,1950,2350,1950,2437,1868,2437
1487,2381,1568,2381,1568,2475,1487,2475
1365,2570,1549,2552,1552,2590,1368,2608
981,2562,1062,2562,1062,2600,981,2600
918,2568,987,2568,987,2606,918,2606
915,2621,1330,2578,1334,2617,919,2661
1325,2581,1375,2581,1375,2612,1325,2612
1140,2628,1553,2575,1559,2618,1145,2671
1325,2625,1443,2625,1443,2693,1325,2693
909,2657,1149,2629,1153,2667,914,2695
731,2643,800,2643,800,2675,731,2675
1221,2651,1330,2639,1334,2675,1225,2687
643,2656,737,2656,737,2687,643,2687
1143,2656,1200,2656,1200,2693,1143,2693
1193,2656,1231,2656,1231,2687,1193,2687
1437,2656,1487,2656,1487,2687,1437,2687
481,2668,575,2668,575,2706,481,2706
452,2706,860,2656,866,2699,457,2749
1275,2675,1337,2675,1337,2706,1275,2706
1378,2689,1555,2671,1559,2709,1382,2728
393,2681,481,2681,481,2712,393,2712
1000,2681,1062,2681,1062,2706,1000,2706
1193,2681,1237,2681,1237,2718,1193,2718
1231,2681,1281,2681,1281,2712,1231,2712
1087,2693,1143,2693,1143,2718,1087,2718
1143,2693,1200,2693,1200,2725,1143,2725
759,2707,867,2695,871,2730,763,2742
1006,2706,1087,2706,1087,2731,1006,2731
1275,2706,1337,2706,1337,2737,1275,2737
178,2737,460,2704,465,2745,183,2778
681,2712,775,2712,775,2750,681,2750
528,2730,686,2715,690,2756,532,2772
1112,2718,1231,2718,1231,2756,1112,2756
1266,2737,1386,2722,1390,2751,1270,2766
696,2742,867,2724,871,2762,700,2780
431,2743,537,2743,537,2775,431,2775
1200,2743,1275,2743,1275,2775,1200,2775
318,2750,393,2750,393,2787,318,2787
393,2750,431,2750,431,2781,393,2781
527,2766,704,2744,709,2782,532,2804
1021,2763,1199,2747,1202,2786,1025,2802
746,2774,860,2758,865,2786,750,2802
1272,2768,1385,2751,1390,2779,1276,2796
383,2782,530,2764,535,2803,388,2821
1183,2779,1274,2769,1278,2805,1187,2815
533,2796,747,2764,753,2805,539,2837
1021,2801,1186,2778,1190,2809,1025,2831
297,2794,386,2783,390,2819,301,2830
175,2800,306,2800,306,2837,175,2837
425,2806,543,2806,543,2843,425,2843
1065,2831,1242,2807,1246,2837,1069,2861
178,2840,355,2820,358,2849,182,2869
