2106,475,2181,475,2181,556,2106,556
2487,475,2575,475,2575,768,2487,768
2199,481,2281,481,2281,906,2199,906
2106,537,2181,537,2181,1012,2106,1012
1731,550,1806,550,1806,993,1731,993
2387,612,2462,612,2462,887,2387,887
1831,743,1906,743,1906,1125,1831,1125
2306,762,2375,762,2375,1000,2306,1000
425,775,506,775,506,1112,425,1112
1637,800,1725,800,1725,1268,1637,1268
706,818,781,818,781,1075,706,1075
606,831,687,831,687,1231,606,1231
344,879,424,882,415,1201,335,1199
2206,887,2281,887,2281,1187,2206,1187
1543,1000,1631,1000,1631,1206,1543,1206
431,1106,506,1106,506,1331,431,1331
518,1106,593,1106,593,1331,518,1331
338,1445,418,1440,438,1742,358,1747
437,1443,518,1443,518,1731,437,1731
531,1443,593,1443,593,1512,531,1512
706,1443,787,1443,787,1643,706,1643
796,1445,879,1440,890,1630,806,1635
893,1443,968,1443,968,1625,893,1625
245,1452,320,1447,339,1736,265,1741
618,1450,700,1450,700,1643,618,1643
531,1506,612,1506,612,1731,531,1731
1731,1631,1806,1631,1806,1875,1731,1875
900,1656,968,1656,968,1843,900,1843
1725,1931,1793,1931,1793,2018,1725,2018
1818,1931,1887,1931,1887,2125,1818,2125
893,1937,993,1937,993,2025,893,2025
987,1937,1075,1937,1075,2018,987,2018
1075,1937,1162,1937,1162,2025,1075,2025
800,1943,900,1943,900,2025,800,2025
350,1950,443,1950,443,2037,350,2037
437,1950,525,1950,525,2031,437,2031
531,1950,618,1950,618,2037,531,2037
612,1950,718,1950,718,2037,612,2037
700,1950,800,1950,800,2037,700,2037
1731,2000,1787,2000,1787,2087,1731,2087
1000,2006,1075,2006,1075,2075,1000,2075
806,2018,906,2018,906,2156,806,2156
893,2018,981,2018,981,2081,893,2081
1081,2018,1181,2018,1181,2150,1081,2150
443,2025,512,2025,512,2100,443,2100
631,2025,718,2025,718,2100,631,2100
718,2025,800,2025,800,2106,718,2106
537,2031,625,2031,625,2112,537,2112
356,2037,443,2037,443,2168,356,2168
1000,2068,1087,2068,1087,2143,1000,2143
893,2075,993,2075,993,2150,893,2150
1731,2075,1787,2075,1787,2137,1731,2137
275,2087,337,2087,337,2150,275,2150
725,2087,806,2087,806,2168,725,2168
450,2093,525,2093,525,2181,450,2181
637,2093,712,2093,712,2175,637,2175
537,2100,612,2100,612,2162,537,2162
1906,2156,1987,2156,1987,2350,1906,2350
625,2368,712,2368,712,2443,625,2443
900,2368,993,2368,993,2456,900,2456
718,2375,806,2375,806,2450,718,2450
450,2443,525,2443,525,2568,450,2568
550,2443,612,2443,612,2568,550,2568
631,2500,718,2500,718,2581,631,2581
725,2500,800,2500,800,2575,725,2575
637,2825,712,2825,712,2893,637,2893
