2475,543,2631,543,2631,643,2475,643
2487,756,2550,756,2550,856,2487,856
1562,1037,1718,1037,1718,1137,1562,1137
1400,1056,1562,1056,1562,1150,1400,1150
1187,1075,1400,1075,1400,1168,1187,1168
1018,1093,1187,1093,1187,1181,1018,1181
937,1112,1018,1112,1018,1187,937,1187
1887,1168,1937,1168,1937,1218,1887,1218
1775,1175,1881,1175,1881,1231,1775,1231
1575,1181,1693,1181,1693,1243,1575,1243
1693,1181,1775,1181,1775,1237,1693,1237
1447,1210,1568,1177,1586,1242,1464,1275
1300,1206,1393,1206,1393,1268,1300,1268
1400,1206,1456,1206,1456,1262,1400,1262
1212,1212,1300,1212,1300,1275,1212,1275
1100,1218,1212,1218,1212,1293,1100,1293
975,1225,1100,1225,1100,1293,975,1293
1756,1231,1850,1231,1850,1300,1756,1300
1843,1231,1943,1231,1943,1287,1843,1287
856,1243,975,1243,975,1306,856,1306
1650,1250,1762,1250,1762,1306,1650,1306
1475,1256,1581,1256,1581,1325,1475,1325
1575,1256,1656,1256,1656,1312,1575,1312
1231,1262,1406,1262,1406,1343,1231,1343
1406,1262,1481,1262,1481,1318,1406,1318
1087,1281,1181,1281,1181,1350,1087,1350
1175,1281,1237,1281,1237,1343,1175,1343
1037,1287,1100,1287,1100,1350,1037,1350
1856,1287,1943,1287,1943,1350,1856,1350
962,1293,1050,1293,1050,1350,962,1350
862,1306,968,1306,968,1368,862,1368
1756,1306,1868,1306,1868,1362,1756,1362
768,1312,868,1312,868,1368,768,1368
1637,1318,1681,1318,1681,1368,1637,1368
1681,1312,1756,1312,1756,1368,1681,1368
1531,1318,1637,1318,1637,1381,1531,1381
1275,1331,1393,1331,1393,1400,1275,1400
1400,1337,1450,1337,1450,1381,1400,1381
1450,1337,1531,1337,1531,1387,1450,1387
1118,1343,1268,1343,1268,1418,1118,1418
918,1356,1006,1356,1006,1418,918,1418
1062,1356,1118,1356,1118,1406,1062,1406
1000,1362,1056,1362,1056,1412,1000,1412
1700,1362,1843,1362,1843,1431,1700,1431
1837,1362,1950,1362,1950,1418,1837,1418
782,1363,916,1371,912,1432,778,1424
1568,1375,1706,1375,1706,1437,1568,1437
1493,1387,1568,1387,1568,1443,1493,1443
1293,1393,1393,1393,1393,1456,1293,1456
1387,1393,1443,1393,1443,1450,1387,1450
1450,1400,1493,1400,1493,1443,1450,1443
1156,1400,1300,1400,1300,1462,1156,1462
1087,1412,1168,1412,1168,1468,1087,1468
