443,431,606,431,606,525,443,525
1321,719,1450,745,1441,793,1311,767
1301,1908,1520,1923,1511,2047,1293,2032
1518,1931,1575,1931,1575,2043,1518,2043
1556,1925,1668,1925,1668,2050,1556,2050
1293,2037,1375,2037,1375,2062,1293,2062
1375,2040,1526,2052,1524,2078,1373,2066
1543,2050,1656,2050,1656,2087,1543,2087
1237,2060,1463,2072,1462,2098,1236,2085
