1712,493,1812,493,1812,1037,1712,1037
1962,493,2043,493,2043,575,1962,575
1963,567,2065,569,2057,945,1954,943
1596,760,1689,763,1680,1126,1587,1124
2075,762,2175,762,2175,1200,2075,1200
1837,781,1912,781,1912,1025,1837,1025
1956,931,2056,931,2056,1212,1956,1212
1702,1020,1806,1016,1826,1454,1722,1459
1950,1187,2050,1187,2050,1287,1950,1287
1956,1268,2043,1268,2043,1368,1956,1368
1494,1316,1586,1320,1574,1608,1482,1604
1718,1443,1812,1443,1812,1618,1718,1618
1826,1450,1929,1448,1945,2562,1841,2563
1612,1456,1700,1456,1700,1550,1612,1550
1950,1560,2054,1562,2042,2126,1938,2124
1600,1606,1700,1606,1700,1700,1600,1700
1725,1606,1812,1606,1812,1775,1725,1775
1500,1625,1593,1625,1593,1925,1500,1925
1612,1681,1706,1681,1706,1862,1612,1862
1390,1688,1477,1685,1487,1942,1400,1946
1724,1762,1824,1762,1824,2631,1724,2631
1293,1775,1375,1775,1375,2012,1293,2012
1612,1906,1706,1906,1706,2218,1612,2218
1499,1996,1592,1988,1618,2291,1525,2299
1300,2006,1393,2006,1393,2225,1300,2225
1941,2113,2042,2110,2058,2630,1956,2633
1622,2200,1717,2197,1738,2755,1642,2759
1310,2216,1402,2206,1425,2420,1333,2430
1525,2275,1606,2275,1606,2493,1525,2493
1118,2406,1206,2406,1206,2562,1118,2562
1331,2412,1400,2412,1400,2487,1331,2487
1010,2420,1098,2414,1116,2692,1028,2698
1529,2476,1624,2472,1659,3417,1564,3421
1337,2487,1406,2487,1406,2675,1337,2675
1131,2550,1218,2550,1218,2693,1131,2693
1856,2550,1956,2550,1956,3356,1856,3356
1743,2612,1837,2612,1837,2812,1743,2812
1343,2681,1412,2681,1412,2806,1343,2806
837,2725,925,2725,925,2825,837,2825
1645,2738,1736,2735,1764,3636,1673,3639
1756,2800,1837,2800,1837,2881,1756,2881
1337,2808,1431,2800,1465,3236,1372,3243
850,2850,931,2850,931,2943,850,2943
1044,2864,1129,2856,1151,3123,1066,3130
1745,2864,1841,2858,1865,3298,1769,3303
862,2968,956,2968,956,3068,862,3068
881,3093,968,3093,968,3187,881,3187
893,3200,968,3200,968,3293,893,3293
1370,3219,1460,3214,1480,3574,1390,3579
1775,3281,1843,3281,1843,3362,1775,3362
1875,3337,1943,3337,1943,3575,1875,3575
1775,3350,1843,3350,1843,3631,1775,3631
1581,3400,1662,3400,1662,3531,1581,3531
