1956,743,2156,743,2156,868,1956,868
1487,762,1756,762,1756,881,1487,881
1756,762,1956,762,1956,875,1756,875
1281,768,1487,768,1487,881,1281,881
1187,800,1287,800,1287,881,1187,881
1962,931,2112,931,2112,1012,1962,1012
2214,928,2354,938,2348,1015,2208,1004
1625,937,1743,937,1743,1018,1625,1018
1811,952,1966,928,1979,1010,1824,1034
2112,937,2206,937,2206,1006,2112,1006
2356,937,2418,937,2418,993,2356,993
1081,941,1230,953,1224,1028,1075,1015
1225,943,1375,943,1375,1025,1225,1025
1375,943,1518,943,1518,1031,1375,1031
1512,943,1625,943,1625,1018,1512,1018
1743,943,1812,943,1812,1012,1743,1012
2181,1012,2300,1012,2300,1081,2181,1081
2293,1012,2418,1012,2418,1081,2293,1081
1743,1018,1843,1018,1843,1093,1743,1093
1212,1025,1312,1025,1312,1100,1212,1100
1293,1025,1362,1025,1362,1087,1293,1087
1356,1025,1468,1025,1468,1093,1356,1093
1456,1025,1537,1025,1537,1093,1456,1093
1531,1025,1656,1025,1656,1106,1531,1106
1637,1025,1743,1025,1743,1087,1637,1087
1837,1025,1956,1025,1956,1100,1837,1100
2050,1025,2187,1025,2187,1093,2050,1093
975,1031,1087,1031,1087,1093,975,1093
1081,1031,1212,1031,1212,1100,1081,1100
1956,1031,2050,1031,2050,1093,1956,1093
1579,1077,1727,1095,1716,1179,1568,1160
1895,1089,2023,1098,2018,1171,1889,1161
2031,1100,2068,1100,2068,1162,2031,1162
2306,1093,2412,1093,2412,1162,2306,1162
1143,1100,1250,1100,1250,1175,1143,1175
1793,1100,1887,1100,1887,1175,1793,1175
2081,1100,2168,1100,2168,1162,2081,1162
2175,1100,2312,1100,2312,1168,2175,1168
981,1106,1143,1106,1143,1175,981,1175
1312,1106,1381,1106,1381,1168,1312,1168
1387,1106,1562,1106,1562,1200,1387,1200
1725,1106,1787,1106,1787,1162,1725,1162
1250,1112,1306,1112,1306,1162,1250,1162
993,1168,1131,1168,1131,1243,993,1243
1431,1168,1587,1168,1587,1243,1431,1243
2093,1168,2268,1168,2268,1250,2093,1250
1131,1175,1243,1175,1243,1237,1131,1237
1343,1175,1437,1175,1437,1237,1343,1237
1587,1175,1706,1175,1706,1237,1587,1237
2264,1172,2403,1181,2399,1246,2260,1236
1243,1181,1350,1181,1350,1250,1243,1250
1706,1181,1775,1181,1775,1237,1706,1237
1837,1181,1925,1181,1925,1237,1837,1237
1925,1181,2093,1181,2093,1243,1925,1243
1775,1187,1831,1187,1831,1237,1775,1237
2187,1237,2306,1237,2306,1318,2187,1318
1006,1250,1112,1250,1112,1306,1006,1306
1106,1250,1212,1250,1212,1312,1106,1312
1212,1250,1306,1250,1306,1312,1212,1312
1390,1242,1534,1260,1524,1340,1380,1322
