3100,650,3261,626,3364,1343,3202,1366
2193,693,2343,693,2343,906,2193,906
2375,693,2537,693,2537,1162,2375,1162
2557,702,2732,693,2801,2034,2626,2043
2746,707,2904,701,2926,1267,2767,1274
2931,706,3056,706,3056,812,2931,812
2902,795,3087,771,3260,2136,3075,2159
1543,931,1806,931,1806,1331,1543,1331
1437,1106,1581,1106,1581,1400,1437,1400
2374,1132,2552,1126,2585,2159,2407,2165
2800,1237,2943,1237,2943,1468,2800,1468
3192,1322,3370,1296,3496,2142,3319,2168
1406,1362,1562,1362,1562,1581,1406,1581
2818,1437,2968,1437,2968,1681,2818,1681
2821,1656,2990,1639,3042,2143,2873,2160
2631,2012,2806,2012,2806,2137,2631,2137
625,2231,756,2231,756,2287,625,2287
756,2250,825,2250,825,2287,756,2287
2156,2268,2256,2268,2256,2318,2156,2318
2256,2275,2381,2275,2381,2325,2256,2325
600,2318,668,2318,668,2356,600,2356
670,2314,772,2329,766,2369,664,2354
762,2325,862,2325,862,2362,762,2362
862,2325,937,2325,937,2368,862,2368
938,2321,1035,2332,1030,2373,933,2362
1037,2331,1118,2331,1118,2368,1037,2368
1118,2331,1156,2331,1156,2368,1118,2368
1157,2326,1259,2336,1255,2377,1153,2367
1256,2331,1393,2331,1393,2375,1256,2375
1400,2331,1512,2331,1512,2375,1400,2375
1512,2337,1606,2337,1606,2375,1512,2375
1612,2337,1706,2337,1706,2375,1612,2375
1787,2343,1868,2343,1868,2381,1787,2381
1868,2343,1968,2343,1968,2381,1868,2381
1968,2343,2043,2343,2043,2387,1968,2387
1706,2350,1787,2350,1787,2381,1706,2381
2137,2350,2212,2350,2212,2387,2137,2387
2281,2350,2381,2350,2381,2393,2281,2393
2212,2356,2281,2356,2281,2393,2212,2393
2381,2356,2468,2356,2468,2400,2381,2400
2506,2356,2568,2356,2568,2400,2506,2400
587,2362,693,2362,693,2400,587,2400
2468,2362,2506,2362,2506,2387,2468,2387
2618,2362,2718,2362,2718,2406,2618,2406
700,2368,781,2368,781,2406,700,2406
781,2368,862,2368,862,2406,781,2406
868,2368,925,2368,925,2406,868,2406
925,2366,1059,2377,1055,2419,922,2408
2562,2368,2618,2368,2618,2400,2562,2400
2718,2368,2818,2368,2818,2400,2718,2400
2825,2368,2893,2368,2893,2406,2825,2406
2900,2368,2937,2368,2937,2406,2900,2406
2943,2368,3087,2368,3087,2412,2943,2412
3093,2368,3206,2368,3206,2412,3093,2412
3212,2368,3312,2368,3312,2412,3212,2412
1062,2375,1187,2375,1187,2412,1062,2412
3312,2375,3400,2375,3400,2412,3312,2412
3400,2375,3493,2375,3493,2412,3400,2412
3494,2371,3591,2384,3586,2424,3489,2411
1193,2381,1281,2381,1281,2418,1193,2418
1281,2381,1393,2381,1393,2412,1281,2412
1400,2381,1500,2381,1500,2418,1400,2418
1556,2381,1612,2381,1612,2418,1556,2418
1506,2387,1550,2387,1550,2418,1506,2418
1618,2387,1731,2387,1731,2425,1618,2425
1731,2387,1800,2387,1800,2425,1731,2425
1800,2382,1915,2391,1912,2433,1797,2424
1918,2393,1981,2393,1981,2431,1918,2431
1987,2393,2043,2393,2043,2431,1987,2431
2143,2400,2231,2400,2231,2437,2143,2437
2237,2400,2281,2400,2281,2431,2237,2431
2287,2400,2350,2400,2350,2437,2287,2437
2356,2400,2443,2400,2443,2437,2356,2437
581,2406,656,2406,656,2443,581,2443
662,2406,706,2406,706,2443,662,2443
2443,2406,2556,2406,2556,2443,2443,2443
2562,2406,2643,2406,2643,2443,2562,2443
2643,2406,2718,2406,2718,2450,2643,2450
2718,2406,2793,2406,2793,2450,2718,2450
2806,2406,2881,2406,2881,2450,2806,2450
2887,2404,3026,2412,3024,2457,2885,2449
706,2412,781,2412,781,2450,706,2450
3025,2412,3143,2412,3143,2450,3025,2450
781,2418,837,2418,837,2450,781,2450
843,2418,931,2418,931,2456,843,2456
937,2418,1062,2418,1062,2456,937,2456
1062,2418,1131,2418,1131,2456,1062,2456
1131,2418,1193,2418,1193,2456,1131,2456
1194,2415,1321,2424,1318,2464,1192,2455
1318,2418,1412,2418,1412,2462,1318,2462
3151,2412,3242,2425,3237,2465,3146,2452
3244,2414,3341,2424,3337,2464,3240,2455
3337,2418,3406,2418,3406,2456,3337,2456
1418,2425,1493,2425,1493,2462,1418,2462
1495,2418,1602,2430,1598,2473,1490,2461
1600,2425,1675,2425,1675,2462,1600,2462
3412,2425,3512,2425,3512,2456,3412,2456
3518,2425,3593,2425,3593,2462,3518,2462
1681,2431,1787,2431,1787,2475,1681,2475
1787,2431,1862,2431,1862,2475,1787,2475
1868,2431,1931,2431,1931,2468,1868,2468
1937,2437,2043,2437,2043,2475,1937,2475
2137,2443,2256,2443,2256,2475,2137,2475
2256,2443,2325,2443,2325,2481,2256,2481
568,2450,643,2450,643,2487,568,2487
2325,2450,2431,2450,2431,2487,2325,2487
2431,2450,2543,2450,2543,2487,2431,2487
2550,2450,2637,2450,2637,2487,2550,2487
2637,2450,2687,2450,2687,2487,2637,2487
662,2456,731,2456,731,2493,662,2493
731,2456,793,2456,793,2493,731,2493
787,2456,906,2456,906,2493,787,2493
912,2456,1025,2456,1025,2493,912,2493
2687,2456,2756,2456,2756,2487,2687,2487
2756,2456,2806,2456,2806,2487,2756,2487
2806,2456,2875,2456,2875,2487,2806,2487
2881,2456,2950,2456,2950,2493,2881,2493
3131,2453,3259,2469,3254,2509,3126,2493
1025,2462,1100,2462,1100,2500,1025,2500
1094,2458,1190,2467,1185,2509,1090,2499
2956,2462,3031,2462,3031,2493,2956,2493
3043,2462,3106,2462,3106,2500,3043,2500
3256,2462,3325,2462,3325,2500,3256,2500
3388,2460,3508,2468,3506,2508,3385,2499
3506,2462,3606,2462,3606,2500,3506,2500
1181,2468,1243,2468,1243,2506,1181,2506
1237,2468,1275,2468,1275,2506,1237,2506
1268,2468,1312,2468,1312,2506,1268,2506
1312,2468,1431,2468,1431,2512,1312,2512
1431,2468,1537,2468,1537,2506,1431,2506
1544,2465,1665,2476,1661,2516,1540,2505
3325,2468,3381,2468,3381,2500,3325,2500
1662,2475,1768,2475,1768,2512,1662,2512
1768,2475,1856,2475,1856,2512,1768,2512
1856,2475,1943,2475,1943,2518,1856,2518
1943,2475,2006,2475,2006,2512,1943,2512
2000,2481,2037,2481,2037,2518,2000,2518
2137,2481,2225,2481,2225,2518,2137,2518
2218,2481,2325,2481,2325,2525,2218,2525
2325,2487,2400,2487,2400,2525,2325,2525
562,2493,662,2493,662,2531,562,2531
2400,2493,2475,2493,2475,2531,2400,2531
2468,2493,2543,2493,2543,2537,2468,2537
2550,2493,2656,2493,2656,2537,2550,2537
656,2500,793,2500,793,2537,656,2537
906,2500,1018,2500,1018,2543,906,2543
2656,2500,2737,2500,2737,2537,2656,2537
2731,2500,2800,2500,2800,2537,2731,2537
2800,2500,2862,2500,2862,2531,2800,2531
2856,2500,2918,2500,2918,2537,2856,2537
2912,2500,3006,2500,3006,2537,2912,2537
3012,2495,3127,2505,3124,2547,3009,2536
787,2506,837,2506,837,2537,787,2537
837,2506,900,2506,900,2537,837,2537
1018,2506,1081,2506,1081,2543,1018,2543
3125,2506,3200,2506,3200,2543,3125,2543
3200,2506,3281,2506,3281,2543,3200,2543
3282,2502,3378,2512,3374,2553,3278,2543
3381,2506,3468,2506,3468,2543,3381,2543
3468,2512,3537,2512,3537,2543,3468,2543
3537,2512,3612,2512,3612,2550,3537,2550
551,2529,652,2537,649,2580,547,2571
2137,2531,2225,2531,2225,2568,2137,2568
2225,2531,2262,2531,2262,2568,2225,2568
2275,2525,2421,2537,2417,2580,2272,2568
656,2537,762,2537,762,2581,656,2581
2412,2537,2506,2537,2506,2575,2412,2575
2568,2535,2690,2544,2687,2584,2566,2575
762,2543,831,2543,831,2581,762,2581
831,2543,918,2543,918,2587,831,2587
2506,2543,2562,2543,2562,2575,2506,2575
2687,2543,2800,2543,2800,2575,2687,2575
2800,2543,2887,2543,2887,2581,2800,2581
2893,2543,2943,2543,2943,2581,2893,2581
918,2550,1012,2550,1012,2581,918,2581
1012,2550,1100,2550,1100,2587,1012,2587
1112,2550,1293,2550,1293,2593,1112,2593
2943,2550,2987,2550,2987,2581,2943,2581
2993,2550,3087,2550,3087,2587,2993,2587
3087,2550,3168,2550,3168,2587,3087,2587
3162,2550,3193,2550,3193,2587,3162,2587
3193,2550,3243,2550,3243,2587,3193,2587
3256,2550,3350,2550,3350,2587,3256,2587
1287,2556,1425,2556,1425,2600,1287,2600
3343,2556,3437,2556,3437,2593,3343,2593
1431,2562,1481,2562,1481,2593,1431,2593
1475,2562,1568,2562,1568,2600,1475,2600
1562,2562,1662,2562,1662,2600,1562,2600
2137,2568,2212,2568,2212,2612,2137,2612
2237,2575,2300,2575,2300,2618,2237,2618
2318,2575,2425,2575,2425,2612,2318,2612
2425,2581,2487,2581,2487,2618,2425,2618
2531,2581,2600,2581,2600,2618,2531,2618
2600,2581,2662,2581,2662,2618,2600,2618
2481,2587,2537,2587,2537,2625,2481,2625
2667,2593,2749,2586,2752,2612,2669,2620
2762,2587,2850,2587,2850,2625,2762,2625
2843,2593,2943,2593,2943,2631,2843,2631
2943,2593,2993,2593,2993,2625,2943,2625
2993,2593,3106,2593,3106,2637,2993,2637
3106,2593,3156,2593,3156,2631,3106,2631
3162,2593,3287,2593,3287,2631,3162,2631
3418,2643,3500,2643,3500,2675,3418,2675
3493,2643,3556,2643,3556,2675,3493,2675
3568,2643,3718,2643,3718,2675,3568,2675
3712,2643,3787,2643,3787,2681,3712,2681
3787,2643,3887,2643,3887,2681,3787,2681
3881,2650,3937,2650,3937,2687,3881,2687
3931,2650,3993,2650,3993,2687,3931,2687
3650,2672,3832,2681,3831,2715,3648,2706
