1825,43,1981,43,1981,168,1825,168
1987,43,2218,43,2218,168,1987,168
2338,575,2514,588,2511,631,2335,618
2337,627,2508,641,2505,683,2334,669
2275,672,2402,685,2398,724,2271,711
2268,731,2425,731,2425,775,2268,775
2437,737,2487,737,2487,775,2437,775
2031,747,2484,783,2480,828,2028,791
2062,793,2156,793,2156,837,2062,837
2150,812,2218,812,2218,850,2150,850
2213,808,2329,824,2323,864,2207,848
2319,822,2477,831,2474,879,2316,870
2150,852,2322,869,2318,908,2147,891
2312,866,2477,882,2473,928,2308,912
1919,872,2027,882,2023,923,1915,913
2045,883,2210,904,2205,943,2040,922
1900,928,2117,950,2111,1001,1895,978
2100,942,2249,960,2242,1017,2093,998
1914,987,2091,1009,2086,1049,1909,1027
2082,1008,2304,1039,2298,1079,2077,1047
1964,1036,2216,1072,2212,1103,1960,1067
2293,1041,2447,1058,2443,1096,2289,1079
2225,1075,2293,1075,2293,1118,2225,1118
1944,1075,2098,1097,2093,1134,1939,1112
2293,1087,2362,1087,2362,1125,2293,1125
2362,1100,2437,1100,2437,1137,2362,1137
2119,1103,2335,1135,2330,1165,2114,1133
1983,1119,2368,1181,2361,1222,1976,1160
2331,1143,2406,1143,2406,1175,2331,1175
2400,1150,2437,1150,2437,1181,2400,1181
1901,1148,2423,1232,2416,1274,1894,1189
2356,1187,2425,1187,2425,1225,2356,1225
1877,1186,2104,1223,2098,1260,1871,1224
2094,1221,2274,1252,2268,1291,2087,1261
2269,1253,2417,1275,2411,1314,2263,1292
1362,1625,1462,1625,1462,1787,1362,1787
1462,1675,1531,1675,1531,1737,1462,1737
1468,1756,1537,1756,1537,1818,1468,1818
1306,1762,1368,1762,1368,1825,1306,1825
1375,1768,1468,1768,1468,1850,1375,1850
1312,1837,1381,1837,1381,1900,1312,1900
1387,1837,1481,1837,1481,1975,1387,1975
