912,1156,962,1156,962,1193,912,1193
1756,1162,1800,1162,1800,1206,1756,1206
1806,1168,1850,1168,1850,1206,1806,1206
1856,1168,1900,1168,1900,1293,1856,1293
2237,1162,2337,1162,2337,1250,2237,1250
2187,1168,2243,1168,2243,1243,2187,1243
906,1181,956,1181,956,1237,906,1237
1756,1206,1800,1206,1800,1243,1756,1243
1800,1200,1850,1200,1850,1250,1800,1250
2293,1206,2337,1206,2337,1250,2293,1250
1906,1212,1950,1212,1950,1250,1906,1250
2193,1231,2250,1231,2250,1287,2193,1287
1800,1237,1850,1237,1850,1287,1800,1287
2243,1243,2300,1243,2300,1287,2243,1287
1900,1243,1950,1243,1950,1293,1900,1293
2300,1250,2343,1250,2343,1287,2300,1287
1800,1275,1843,1275,1843,1318,1800,1318
