1006,1000,1137,1000,1137,1225,1006,1225
1293,1175,2081,1175,2081,2793,1293,2793
991,1310,1162,1313,1139,2876,969,2874
2206,1368,2293,1368,2293,1506,2206,1506
2206,1512,2293,1512,2293,1706,2206,1706
2225,1718,2325,1718,2325,2143,2225,2143
370,1970,503,1981,499,2029,366,2018
293,2025,406,2025,406,2081,293,2081
400,2031,500,2031,500,2087,400,2087
218,2062,325,2062,325,2125,218,2125
325,2075,425,2075,425,2131,325,2131
418,2075,575,2075,575,2137,418,2137
281,2131,375,2131,375,2168,281,2168
381,2131,518,2131,518,2175,381,2175
2231,2168,2350,2168,2350,2362,2231,2362
2250,2368,2362,2368,2362,2587,2250,2587
2262,2593,2362,2593,2362,2781,2262,2781
