3097,713,3276,681,3540,2149,3361,2181
2393,758,2550,751,2580,1428,2422,1435
2566,760,2751,746,2857,2134,2673,2148
2732,772,2923,749,3091,2137,2900,2160
2911,789,3093,760,3314,2145,3132,2175
1675,962,1956,962,1956,1331,1675,1331
675,2206,831,2206,831,2262,675,2262
843,2218,931,2218,931,2262,843,2262
1725,2225,1850,2225,1850,2281,1725,2281
1862,2237,1962,2237,1962,2287,1862,2287
1956,2237,2012,2237,2012,2281,1956,2281
625,2293,731,2293,731,2331,625,2331
737,2293,825,2293,825,2331,737,2331
831,2293,918,2293,918,2337,831,2337
918,2300,1012,2300,1012,2337,918,2337
1012,2306,1081,2306,1081,2343,1012,2343
1087,2306,1143,2306,1143,2337,1087,2337
1150,2306,1218,2306,1218,2343,1150,2343
1225,2306,1318,2306,1318,2343,1225,2343
1325,2306,1462,2306,1462,2350,1325,2350
1469,2303,1584,2313,1581,2352,1466,2343
1687,2312,1793,2312,1793,2350,1687,2350
1787,2318,1856,2318,1856,2350,1787,2350
1856,2318,1931,2318,1931,2356,1856,2356
1926,2313,2023,2324,2018,2365,1921,2354
2019,2316,2110,2329,2105,2368,2013,2355
2106,2325,2162,2325,2162,2356,2106,2356
2162,2325,2231,2325,2231,2362,2162,2362
618,2331,712,2331,712,2368,618,2368
2318,2331,2400,2331,2400,2368,2318,2368
2400,2331,2487,2331,2487,2368,2400,2368
2481,2331,2600,2331,2600,2368,2481,2368
2831,2331,2912,2331,2912,2362,2831,2362
718,2337,812,2337,812,2375,718,2375
813,2335,933,2344,930,2383,810,2374
2593,2337,2731,2337,2731,2375,2593,2375
2912,2337,3000,2337,3000,2368,2912,2368
3000,2337,3200,2337,3200,2368,3000,2368
3212,2337,3262,2337,3262,2368,3212,2368
3268,2337,3362,2337,3362,2362,3268,2362
3375,2337,3443,2337,3443,2375,3375,2375
931,2343,1018,2343,1018,2381,931,2381
3443,2343,3593,2343,3593,2375,3443,2375
3593,2343,3631,2343,3631,2375,3593,2375
3631,2343,3700,2343,3700,2375,3631,2375
3693,2343,3893,2343,3893,2381,3693,2381
1018,2350,1106,2350,1106,2381,1018,2381
1112,2350,1206,2350,1206,2381,1112,2381
1206,2350,1281,2350,1281,2381,1206,2381
1281,2350,1362,2350,1362,2387,1281,2387
1368,2350,1468,2350,1468,2387,1368,2387
1468,2350,1581,2350,1581,2387,1468,2387
1682,2346,1797,2358,1793,2398,1678,2386
1800,2356,1893,2356,1893,2393,1800,2393
1893,2362,1962,2362,1962,2400,1893,2400
2106,2362,2193,2362,2193,2400,2106,2400
1968,2368,2056,2368,2056,2400,1968,2400
2056,2368,2106,2368,2106,2400,2056,2400
2193,2368,2268,2368,2268,2406,2193,2406
2282,2363,2367,2375,2362,2415,2277,2403
2368,2368,2443,2368,2443,2406,2368,2406
2437,2368,2556,2368,2556,2406,2437,2406
2831,2368,3281,2368,3281,2400,2831,2400
3275,2361,3738,2377,3737,2420,3273,2405
606,2375,725,2375,725,2412,606,2412
737,2375,818,2375,818,2412,737,2412
2550,2375,2625,2375,2625,2412,2550,2412
2625,2375,2737,2375,2737,2412,2625,2412
3731,2373,3826,2381,3824,2407,3729,2399
831,2381,943,2381,943,2418,831,2418
956,2387,1050,2387,1050,2425,956,2425
1062,2387,1150,2387,1150,2418,1062,2418
1162,2387,1237,2387,1237,2425,1162,2425
1250,2393,1300,2393,1300,2425,1250,2425
1318,2393,1387,2393,1387,2425,1318,2425
1400,2393,1500,2393,1500,2425,1400,2425
1512,2393,1575,2393,1575,2425,1512,2425
1681,2393,1768,2393,1768,2431,1681,2431
1775,2400,1887,2400,1887,2431,1775,2431
1900,2400,1975,2400,1975,2437,1900,2437
2837,2394,3094,2401,3093,2438,2836,2431
3087,2400,3400,2400,3400,2437,3087,2437
1981,2406,2068,2406,2068,2437,1981,2437
2075,2406,2162,2406,2162,2443,2075,2443
2168,2406,2250,2406,2250,2443,2168,2443
3400,2406,3468,2406,3468,2437,3400,2437
3462,2406,3562,2406,3562,2443,3462,2443
3556,2406,3612,2406,3612,2443,3556,2443
3606,2406,3731,2406,3731,2443,3606,2443
3725,2406,3812,2406,3812,2443,3725,2443
3806,2406,3906,2406,3906,2443,3806,2443
2256,2407,2376,2416,2374,2452,2254,2443
2375,2412,2468,2412,2468,2450,2375,2450
2481,2412,2556,2412,2556,2450,2481,2450
2562,2412,2662,2412,2662,2450,2562,2450
600,2418,725,2418,725,2456,600,2456
731,2418,825,2418,825,2456,731,2456
2662,2418,2743,2418,2743,2450,2662,2450
825,2425,918,2425,918,2462,825,2462
918,2425,993,2425,993,2462,918,2462
993,2425,1093,2425,1093,2462,993,2462
1100,2431,1218,2431,1218,2462,1100,2462
1218,2431,1287,2431,1287,2462,1218,2462
1281,2431,1331,2431,1331,2462,1281,2462
1331,2431,1400,2431,1400,2468,1331,2468
1400,2431,1487,2431,1487,2468,1400,2468
1487,2431,1568,2431,1568,2468,1487,2468
2843,2431,2900,2431,2900,2456,2843,2456
2906,2431,3031,2431,3031,2468,2906,2468
3106,2431,3181,2431,3181,2468,3106,2468
3175,2431,3306,2431,3306,2468,3175,2468
3031,2437,3112,2437,3112,2468,3031,2468
3300,2437,3400,2437,3400,2462,3300,2462
3406,2437,3625,2437,3625,2475,3406,2475
1675,2443,1775,2443,1775,2475,1675,2475
1781,2443,1850,2443,1850,2475,1781,2475
1850,2443,1943,2443,1943,2481,1850,2481
1950,2443,2025,2443,2025,2481,1950,2481
2031,2442,2133,2451,2130,2490,2027,2481
3656,2443,3837,2443,3837,2475,3656,2475
3834,2450,3917,2440,3921,2474,3838,2485
593,2450,681,2450,681,2493,593,2493
2143,2450,2262,2450,2262,2487,2143,2487
681,2456,775,2456,775,2493,681,2493
2268,2456,2337,2456,2337,2487,2268,2487
2343,2456,2443,2456,2443,2493,2343,2493
2450,2456,2550,2456,2550,2493,2450,2493
2556,2456,2637,2456,2637,2493,2556,2493
2662,2456,2743,2456,2743,2493,2662,2493
775,2462,862,2462,862,2493,775,2493
862,2462,950,2462,950,2500,862,2500
950,2462,1018,2462,1018,2500,950,2500
1012,2468,1100,2468,1100,2493,1012,2493
1112,2468,1200,2468,1200,2506,1112,2506
1206,2465,1321,2473,1318,2514,1204,2506
2850,2468,2975,2468,2975,2506,2850,2506
2993,2468,3106,2468,3106,2500,2993,2500
3356,2468,3437,2468,3437,2506,3356,2506
1318,2475,1418,2475,1418,2506,1318,2506
1418,2475,1506,2475,1506,2512,1418,2512
3187,2475,3337,2475,3337,2506,3187,2506
3443,2475,3500,2475,3500,2506,3443,2506
3506,2475,3593,2475,3593,2500,3506,2500
1675,2481,1762,2481,1762,2512,1675,2512
1762,2481,1850,2481,1850,2518,1762,2518
1856,2481,1950,2481,1950,2518,1856,2518
3850,2481,3918,2481,3918,2506,3850,2506
1950,2487,2037,2487,2037,2518,1950,2518
2037,2487,2125,2487,2125,2525,2037,2525
2125,2487,2193,2487,2193,2525,2125,2525
581,2493,700,2493,700,2531,581,2531
2193,2493,2287,2493,2287,2525,2193,2525
2287,2493,2375,2493,2375,2531,2287,2531
2387,2493,2437,2493,2437,2531,2387,2531
2493,2493,2593,2493,2593,2531,2493,2531
700,2500,806,2500,806,2537,700,2537
806,2500,893,2500,893,2537,806,2537
2600,2500,2687,2500,2687,2537,2600,2537
2850,2500,3200,2500,3200,2537,2850,2537
900,2506,987,2506,987,2543,900,2543
993,2506,1087,2506,1087,2543,993,2543
3193,2506,3787,2506,3787,2543,3193,2543
1093,2512,1193,2512,1193,2543,1093,2543
1194,2508,1327,2518,1324,2553,1191,2543
1450,2512,1562,2512,1562,2550,1450,2550
3787,2512,3918,2512,3918,2543,3787,2543
1325,2518,1375,2518,1375,2550,1325,2550
1381,2518,1437,2518,1437,2550,1381,2550
1668,2518,1750,2518,1750,2556,1668,2556
1750,2525,1812,2525,1812,2562,1750,2562
1812,2525,1900,2525,1900,2556,1812,2556
1963,2521,2083,2530,2080,2570,1960,2561
1900,2531,1956,2531,1956,2562,1900,2562
2081,2531,2193,2531,2193,2562,2081,2562
2193,2531,2287,2531,2287,2568,2193,2568
2287,2537,2343,2537,2343,2568,2287,2568
2343,2537,2387,2537,2387,2568,2343,2568
2387,2537,2487,2537,2487,2575,2387,2575
2487,2537,2562,2537,2562,2575,2487,2575
2593,2537,2650,2537,2650,2575,2593,2575
2656,2537,2750,2537,2750,2575,2656,2575
2850,2537,3106,2537,3106,2568,2850,2568
3100,2537,3218,2537,3218,2562,3100,2562
3231,2537,3562,2537,3562,2575,3231,2575
3553,2548,3636,2539,3640,2574,3557,2583
3631,2543,3843,2543,3843,2581,3631,2581
3837,2543,3950,2543,3950,2581,3837,2581
1668,2568,1756,2568,1756,2600,1668,2600
2913,2566,2995,2575,2992,2601,2910,2593
3000,2575,3075,2575,3075,2606,3000,2606
3331,2575,3400,2575,3400,2606,3331,2606
3437,2575,3668,2575,3668,2612,3437,2612
3662,2581,3706,2581,3706,2612,3662,2612
3706,2581,3875,2581,3875,2612,3706,2612
3881,2581,3956,2581,3956,2612,3881,2612
606,2593,706,2593,706,2625,606,2625
713,2589,821,2599,817,2640,709,2630
