868,1031,1100,1031,1100,1231,868,1231
1968,1056,2175,1056,2175,1162,1968,1162
431,1062,737,1062,737,1231,431,1231
756,1062,906,1062,906,1231,756,1231
2187,1068,2406,1068,2406,1162,2187,1162
1966,1152,2399,1144,2401,1280,1969,1288
868,1268,1643,1268,1643,1525,868,1525
1668,1281,2000,1281,2000,1531,1668,1531
1081,1537,1781,1537,1781,1793,1081,1793
612,1781,837,1781,837,1893,612,1893
831,1787,1212,1787,1212,1900,831,1900
481,1806,625,1806,625,1893,481,1893
1206,1806,1331,1806,1331,1900,1206,1900
1706,1806,1875,1806,1875,1893,1706,1893
1856,1806,2037,1806,2037,1893,1856,1893
2025,1806,2206,1806,2206,1893,2025,1893
2206,1806,2350,1806,2350,1893,2206,1893
