1600,1700,1712,1700,1712,1837,1600,1837
1850,1706,2018,1706,2018,2118,1850,2118
1412,1725,1606,1725,1606,1850,1412,1850
1131,1750,1331,1750,1331,1875,1131,1875
1593,1775,1681,1775,1681,1875,1593,1875
1493,1818,1600,1818,1600,1943,1493,1943
1412,1825,1518,1825,1518,2037,1412,2037
1218,1850,1337,1850,1337,1962,1218,1962
1137,1856,1243,1856,1243,1975,1137,1975
1587,1868,1675,1868,1675,1962,1587,1962
1337,1881,1425,1881,1425,2006,1337,2006
1031,1912,1143,1912,1143,2031,1031,2031
1500,1925,1593,1925,1593,2031,1500,2031
1126,1958,1335,1944,1343,2066,1134,2080
1587,1956,1675,1956,1675,2056,1587,2056
1331,1993,1425,1993,1425,2093,1331,2093
1500,2025,1593,2025,1593,2137,1500,2137
1418,2025,1606,2025,1606,2237,1418,2237
1231,2043,1343,2043,1343,2168,1231,2168
1137,2056,1350,2056,1350,2275,1137,2275
1581,2062,1675,2062,1675,2156,1581,2156
1043,2100,1162,2100,1162,2218,1043,2218
1006,2168,1150,2168,1150,2306,1006,2306
